key,component,file,line,message,severity,type,status
ce091f82-6b13-435e-a4e5-b53edb2327ea,ditto:connectivity/service/src/test/java/org/eclipse/ditto/connectivity/service/messaging/ErrorHandlingActorTest.java,connectivity/service/src/test/java/org/eclipse/ditto/connectivity/service/messaging/ErrorHandlingActorTest.java,118,Use another way to initialize this instance.,MINOR,BUG,OPEN
c24f5f88-996e-4b1c-ac05-832252951633,ditto:connectivity/service/src/test/java/org/eclipse/ditto/connectivity/service/messaging/persistence/ConnectionPersistenceActorTest.java,connectivity/service/src/test/java/org/eclipse/ditto/connectivity/service/messaging/persistence/ConnectionPersistenceActorTest.java,169,"Rename this field ""dittoHeadersWithCorrelationId_rev3"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'.",MINOR,CODE_SMELL,OPEN
d0ddede5-717a-4992-87fa-487965253d29,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PersistenceActorTestBase.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PersistenceActorTestBase.java,103,"Rename this field ""dittoHeadersV2_rev2"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'.",MINOR,CODE_SMELL,OPEN
7c81dc17-9951-482f-bcc9-2eba9e4fe688,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorSnapshottingTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorSnapshottingTest.java,151,Use another way to initialize this instance.,MINOR,BUG,OPEN
ee6551af-1158-4da9-a41e-d67123673c51,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,211,Use another way to initialize this instance.,MINOR,BUG,OPEN
f1ba4383-bf15-4a01-8f75-661b2dd3b211,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,272,Use another way to initialize this instance.,MINOR,BUG,OPEN
6fe67d27-a984-4f1a-915e-b6dfa72d0f32,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,293,Use another way to initialize this instance.,MINOR,BUG,OPEN
f955e5a1-a43d-42dd-b2a8-43f65a222232,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,328,Use another way to initialize this instance.,MINOR,BUG,OPEN
e677cd3f-6971-4c88-bca7-671eace29c94,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,363,Use another way to initialize this instance.,MINOR,BUG,OPEN
b165a4d4-401c-4d2b-a7df-d45aca08f11a,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,441,Use another way to initialize this instance.,MINOR,BUG,OPEN
1370bd08-4ac0-42ec-96a1-39f1cb77ec7d,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,476,Use another way to initialize this instance.,MINOR,BUG,OPEN
7f9736a0-faa9-4a83-91b0-8eead096eb5f,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,502,Use another way to initialize this instance.,MINOR,BUG,OPEN
d5047891-63a4-411c-8d0e-8dcb840f0923,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,539,Use another way to initialize this instance.,MINOR,BUG,OPEN
f0e6987d-ef16-46a9-a71f-1f58699e599c,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,575,Use another way to initialize this instance.,MINOR,BUG,OPEN
ff0bf070-793e-4412-8b28-ed6a6545e0b9,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,605,Use another way to initialize this instance.,MINOR,BUG,OPEN
5d49fac8-64d3-4d88-a1fc-94e604d04cfa,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,647,Use another way to initialize this instance.,MINOR,BUG,OPEN
82957d16-0c40-4a64-86ec-29449d20359a,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,683,Use another way to initialize this instance.,MINOR,BUG,OPEN
05d83635-6326-4485-a36f-ad26e9c4c3c7,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,718,Use another way to initialize this instance.,MINOR,BUG,OPEN
aeeda0f8-4073-4272-86c3-09cf7bf559b2,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,757,Use another way to initialize this instance.,MINOR,BUG,OPEN
4ea88ae1-a0df-4e8e-86e5-51afb3a492b4,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,865,Use another way to initialize this instance.,MINOR,BUG,OPEN
38460b93-af93-4426-8158-211902920d8a,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,923,Use another way to initialize this instance.,MINOR,BUG,OPEN
0aa36b2a-2d77-446b-87ea-f6e3e77c7f3e,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,1163,Use another way to initialize this instance.,MINOR,BUG,OPEN
c7992470-98e9-4fc1-ab55-5b8fee5e74b9,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,1194,Use another way to initialize this instance.,MINOR,BUG,OPEN
28fd2258-3d49-48d8-b94c-539f8ee13f40,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,1256,Use another way to initialize this instance.,MINOR,BUG,OPEN
7abd3ee3-4d9f-4815-894d-7042698afaaa,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,1518,Use another way to initialize this instance.,MINOR,BUG,OPEN
c6f26a37-bc4d-4d29-b6bf-bae211cef511,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,1553,Use another way to initialize this instance.,MINOR,BUG,OPEN
a223d2dc-3af4-43e1-91f1-ac31eeb0d257,ditto:policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,policies/service/src/test/java/org/eclipse/ditto/policies/service/persistence/actors/PolicyPersistenceActorTest.java,1704,Use another way to initialize this instance.,MINOR,BUG,OPEN
39343246-5fca-49d2-8337-cb259c0047a0,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorSnapshottingTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorSnapshottingTest.java,83,Use another way to initialize this instance.,MINOR,BUG,OPEN
8cfee6b2-1fcc-4daa-be70-fb3112f3c8b7,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,207,Use another way to initialize this instance.,MINOR,BUG,OPEN
0553a657-e0ca-4326-a4a9-79c669dada55,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,361,Use another way to initialize this instance.,MINOR,BUG,OPEN
ca960232-a190-454d-bacf-26fc2079aac7,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,421,Use another way to initialize this instance.,MINOR,BUG,OPEN
fbf400e1-603c-4b28-a3a5-6bd1ecf92716,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,592,Use another way to initialize this instance.,MINOR,BUG,OPEN
34d08314-a568-428a-821e-a7def0372432,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,619,Use another way to initialize this instance.,MINOR,BUG,OPEN
0e6aa70b-72cc-4b72-8531-87f57c4162e2,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,663,Use another way to initialize this instance.,MINOR,BUG,OPEN
21812536-4df9-4f4e-a7df-d256b60a3d2b,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,707,Use another way to initialize this instance.,MINOR,BUG,OPEN
17671603-c642-4ebb-92d3-0e5a95065445,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,769,Use another way to initialize this instance.,MINOR,BUG,OPEN
b35458c7-9dcb-41bb-949b-a1b02b4c3888,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,847,Use another way to initialize this instance.,MINOR,BUG,OPEN
e9556c5d-f085-45b1-a019-95d629dbea93,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,875,Use another way to initialize this instance.,MINOR,BUG,OPEN
a1dc1682-f7dc-44a9-9e30-cd6420bbefc4,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,934,Use another way to initialize this instance.,MINOR,BUG,OPEN
26f3cece-8809-49ca-8b10-ac5c4cf9cab3,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,971,Use another way to initialize this instance.,MINOR,BUG,OPEN
773043d6-33bd-41ab-a198-a34d0e013a90,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,1016,Use another way to initialize this instance.,MINOR,BUG,OPEN
112e2570-2072-4b05-a227-dd26fb709207,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,1251,Use another way to initialize this instance.,MINOR,BUG,OPEN
47083daa-281f-4b00-a09d-f4f9ca8beffd,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,1762,Use another way to initialize this instance.,MINOR,BUG,OPEN
b00908f4-046d-4b20-9bc7-f386e2a37aec,ditto:connectivity/service/src/test/java/org/eclipse/ditto/connectivity/service/messaging/mqtt/hivemq/client/HiveMqttClientFactoryTest.java,connectivity/service/src/test/java/org/eclipse/ditto/connectivity/service/messaging/mqtt/hivemq/client/HiveMqttClientFactoryTest.java,422,Remove useless curly braces around statement (sonar.java.source not set. Assuming 8 or greater.),MINOR,CODE_SMELL,OPEN
060bfc4e-388a-49d9-882f-b9cbc375e970,ditto:connectivity/service/src/test/java/org/eclipse/ditto/connectivity/service/messaging/mqtt/hivemq/client/HiveMqttClientFactoryTest.java,connectivity/service/src/test/java/org/eclipse/ditto/connectivity/service/messaging/mqtt/hivemq/client/HiveMqttClientFactoryTest.java,433,Remove useless curly braces around statement (sonar.java.source not set. Assuming 8 or greater.),MINOR,CODE_SMELL,OPEN
da9f5b85-5667-46e1-9e49-3012a8683de4,ditto:internal/models/signalenrichment/src/test/java/org/eclipse/ditto/internal/models/signalenrichment/DittoCachingSignalEnrichmentFacadeTest.java,internal/models/signalenrichment/src/test/java/org/eclipse/ditto/internal/models/signalenrichment/DittoCachingSignalEnrichmentFacadeTest.java,109,"Define a constant instead of duplicating this literal ""attributes/pre2"" 4 times.",CRITICAL,CODE_SMELL,OPEN
e6a2ab00-8de3-4f8f-9259-fc743f153d11,ditto:internal/models/signalenrichment/src/test/java/org/eclipse/ditto/internal/models/signalenrichment/DittoCachingSignalEnrichmentFacadeTest.java,internal/models/signalenrichment/src/test/java/org/eclipse/ditto/internal/models/signalenrichment/DittoCachingSignalEnrichmentFacadeTest.java,118,"Define a constant instead of duplicating this literal ""attributes/x"" 4 times.",CRITICAL,CODE_SMELL,OPEN
713681fa-8454-4261-9748-c2632239615f,ditto:internal/models/signalenrichment/src/test/java/org/eclipse/ditto/internal/models/signalenrichment/DittoCachingSignalEnrichmentFacadeTest.java,internal/models/signalenrichment/src/test/java/org/eclipse/ditto/internal/models/signalenrichment/DittoCachingSignalEnrichmentFacadeTest.java,138,"Define a constant instead of duplicating this literal ""attributes/unchanged"" 3 times.",CRITICAL,CODE_SMELL,OPEN
0250b763-a3cf-46fc-8c2f-13bf79295125,ditto:internal/models/signalenrichment/src/test/java/org/eclipse/ditto/internal/models/signalenrichment/DittoCachingSignalEnrichmentFacadeTest.java,internal/models/signalenrichment/src/test/java/org/eclipse/ditto/internal/models/signalenrichment/DittoCachingSignalEnrichmentFacadeTest.java,151,Move this text block out of the lambda body and refactor it to a local variable or a static final field.,MINOR,CODE_SMELL,OPEN
3682d03a-72ed-4dd1-b2a2-5706f3a7286b,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,2093,Use another way to initialize this instance.,MINOR,BUG,OPEN
52c54dcc-74db-4113-ab5a-1781990ea294,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/ThingPersistenceActorTest.java,2133,Use another way to initialize this instance.,MINOR,BUG,OPEN
09b34a3b-6bc2-4377-9baf-655ae2b6d9be,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/enrichment/PreDefinedExtraFieldsEnricherTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/enrichment/PreDefinedExtraFieldsEnricherTest.java,83,"Define a constant instead of duplicating this literal ""thing"" 5 times.",CRITICAL,CODE_SMELL,OPEN
4fc5d55b-5d6a-4795-bf1e-f8c95f0fbe5a,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/enrichment/PreDefinedExtraFieldsEnricherTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/enrichment/PreDefinedExtraFieldsEnricherTest.java,88,"Define a constant instead of duplicating this literal ""/attributes/public1"" 5 times.",CRITICAL,CODE_SMELL,OPEN
607f6c30-aae3-4d54-9272-b1207d8f9ee2,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/enrichment/PreDefinedExtraFieldsEnricherTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/enrichment/PreDefinedExtraFieldsEnricherTest.java,90,"Define a constant instead of duplicating this literal ""/attributes/folder/public"" 3 times.",CRITICAL,CODE_SMELL,OPEN
257a5151-2bd9-43c5-874b-f749b4cf40e6,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/enrichment/PreDefinedExtraFieldsEnricherTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/enrichment/PreDefinedExtraFieldsEnricherTest.java,128,"Define a constant instead of duplicating this literal ""/definition"" 4 times.",CRITICAL,CODE_SMELL,OPEN
645717e5-249d-4385-93ce-2b19345a1af0,ditto:connectivity/service/src/main/java/org/eclipse/ditto/connectivity/service/mapping/javascript/ScriptedOutgoingMapping.java,connectivity/service/src/main/java/org/eclipse/ditto/connectivity/service/mapping/javascript/ScriptedOutgoingMapping.java,161,Refactor this method to reduce its Cognitive Complexity from 20 to the 15 allowed.,CRITICAL,CODE_SMELL,OPEN
a797b1b2-c510-40d0-874f-70e0619a6ceb,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/strategies/commands/AbstractCommandStrategyTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/strategies/commands/AbstractCommandStrategyTest.java,185,"Remove this useless assignment to local variable ""thingId"".",MAJOR,CODE_SMELL,OPEN
d051a9cb-f7b2-4bbf-acd4-52eda245bb89,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/strategies/commands/RetrieveFeatureDesiredPropertyStrategyTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/strategies/commands/RetrieveFeatureDesiredPropertyStrategyTest.java,50,"Define a constant instead of duplicating this literal ""target_year_1"" 4 times.",CRITICAL,CODE_SMELL,OPEN
8ae49f4a-2423-4b5f-b183-e7e1b43e32fd,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/strategies/commands/RetrieveFeaturePropertyStrategyTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/persistence/actors/strategies/commands/RetrieveFeaturePropertyStrategyTest.java,50,"Define a constant instead of duplicating this literal ""target_year_1"" 4 times.",CRITICAL,CODE_SMELL,OPEN
b090ce47-5330-4e42-9e2e-1518ec3b9443,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/enforcement/pre/ModifyToCreateThingTransformerTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/enforcement/pre/ModifyToCreateThingTransformerTest.java,93,"Define a constant instead of duplicating this literal ""oops_null"" 4 times.",CRITICAL,CODE_SMELL,OPEN
1ceab2a0-070d-4011-af9b-6407c3850b57,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/enforcement/pre/ModifyToCreateThingTransformerTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/enforcement/pre/ModifyToCreateThingTransformerTest.java,136,"Define a constant instead of duplicating this literal ""feature1"" 3 times.",CRITICAL,CODE_SMELL,OPEN
abf9583d-351b-4bcf-bf72-507411368433,ditto:things/service/src/test/java/org/eclipse/ditto/things/service/enforcement/pre/ModifyToCreateThingTransformerTest.java,things/service/src/test/java/org/eclipse/ditto/things/service/enforcement/pre/ModifyToCreateThingTransformerTest.java,152,"Define a constant instead of duplicating this literal ""feature2"" 3 times.",CRITICAL,CODE_SMELL,OPEN
fc3c6855-574a-4123-b9e5-4b486975e070,ditto:gateway/service/src/main/java/org/eclipse/ditto/gateway/service/endpoints/routes/checkpermissions/CheckPermissionsResponse.java,gateway/service/src/main/java/org/eclipse/ditto/gateway/service/endpoints/routes/checkpermissions/CheckPermissionsResponse.java,65,"Define a constant instead of duplicating this literal ""permissionResults"" 3 times.",CRITICAL,CODE_SMELL,OPEN
ac03d98d-98e1-4f52-90d0-dad62b83d900,ditto:policies/api/src/main/java/org/eclipse/ditto/policies/api/commands/sudo/CheckPolicyPermissionsResponse.java,policies/api/src/main/java/org/eclipse/ditto/policies/api/commands/sudo/CheckPolicyPermissionsResponse.java,69,Use already-defined constant 'PERMISSIONS_RESULTS' instead of duplicating its value here.,CRITICAL,CODE_SMELL,OPEN
f4fa859a-8fc6-472b-9aad-2f571213be09,ditto:gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/checkpermissions/CheckPermissionsResponseTest.java,gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/checkpermissions/CheckPermissionsResponseTest.java,43,"Rename this field ""KNOWN_RESPONSE"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'.",MINOR,CODE_SMELL,OPEN
8ea8b7aa-1286-4112-9954-c0c598f7cebc,ditto:gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/checkpermissions/CheckPermissionsRouteTest.java,gateway/service/src/test/java/org/eclipse/ditto/gateway/service/endpoints/routes/checkpermissions/CheckPermissionsRouteTest.java,33,"Remove the ""checkPermissionsRoute"" field and declare it as a local variable in the relevant methods.",MINOR,CODE_SMELL,OPEN
834b0ba9-9297-4b95-bf5c-71abab2eec7c,ditto:policies/api/src/test/java/org/eclipse/ditto/policies/api/commands/sudo/CheckPolicyPermissionsTest.java,policies/api/src/test/java/org/eclipse/ditto/policies/api/commands/sudo/CheckPolicyPermissionsTest.java,40,"Define a constant instead of duplicating this literal ""lamp_reader"" 3 times.",CRITICAL,CODE_SMELL,OPEN
898959df-d2db-49a4-9e1f-ff6a43f45640,ditto:policies/model/src/main/java/org/eclipse/ditto/policies/model/ImmutableResourcePermissions.java,policies/model/src/main/java/org/eclipse/ditto/policies/model/ImmutableResourcePermissions.java,45,"Define a constant instead of duplicating this literal ""resourceKey"" 3 times.",CRITICAL,CODE_SMELL,OPEN
fcefecde-ca47-49d5-9ec6-191278895024,ditto:policies/model/src/main/java/org/eclipse/ditto/policies/model/ResourcePermissionFactory.java,policies/model/src/main/java/org/eclipse/ditto/policies/model/ResourcePermissionFactory.java,29,Add a private constructor to hide the implicit public one.,MAJOR,CODE_SMELL,OPEN
c26997db-7d10-43d1-90aa-57ce876d2092,ditto:ui/modules/environments/environments.ts,ui/modules/environments/environments.ts,200,"Prefer using nullish coalescing operator (`??`) instead of a logical or (`||`), as it is a safer operator.",MINOR,CODE_SMELL,OPEN
288a22d6-ed67-4b03-a6ad-e0206e8029a7,ditto:ui/modules/api.ts,ui/modules/api.ts,291,Refactor this function to reduce its Cognitive Complexity from 41 to the 15 allowed.,CRITICAL,CODE_SMELL,OPEN
5aeb3651-c154-4919-9d7f-c5fea1d2819d,ditto:internal/utils/persistent-actors/src/main/java/org/eclipse/ditto/internal/utils/persistentactors/AbstractPersistenceActor.java,internal/utils/persistent-actors/src/main/java/org/eclipse/ditto/internal/utils/persistentactors/AbstractPersistenceActor.java,443,Refactor this method to reduce its Cognitive Complexity from 33 to the 15 allowed.,CRITICAL,CODE_SMELL,OPEN
1598ced6-2602-4ea7-a380-6d27bf463c6b,ditto:ui/modules/things/featureMessages.ts,ui/modules/things/featureMessages.ts,149,"Prefer using nullish coalescing operator (`??`) instead of a logical or (`||`), as it is a safer operator.",MINOR,CODE_SMELL,OPEN
e4f92b66-b42e-4325-a863-ffb80b6fb8f7,ditto:ui/modules/things/thingMessages.ts,ui/modules/things/thingMessages.ts,141,"Prefer using nullish coalescing operator (`??`) instead of a logical or (`||`), as it is a safer operator.",MINOR,CODE_SMELL,OPEN
c746211b-ca93-464a-b7d7-ef44ce04f390,ditto:ui/modules/things/thingsSearch.ts,ui/modules/things/thingsSearch.ts,30,Make this public static property readonly.,MINOR,CODE_SMELL,OPEN
4dd504e0-d018-46f0-a619-ef91fb71ae50,ditto:ui/modules/environments/authorization.ts,ui/modules/environments/authorization.ts,322,"Provide multiple methods instead of using ""sectionEnabled"" to determine which action to take.",MAJOR,CODE_SMELL,OPEN
ddc6d996-504a-41bb-b2cc-b199c4508beb,ditto:ui/modules/api.ts,ui/modules/api.ts,398,Refactor this function to reduce its Cognitive Complexity from 27 to the 15 allowed.,CRITICAL,CODE_SMELL,OPEN
87ea523a-38b3-4174-a42b-27d519f07675,ditto:ui/modules/utils.ts,ui/modules/utils.ts,250,'status' is deprecated.,MINOR,CODE_SMELL,OPEN
41c8f785-7139-49aa-b8a8-4e75fb746ba9,ditto:ui/modules/environments/authorization.ts,ui/modules/environments/authorization.ts,154,This assertion is unnecessary since it does not change the type of the expression.,MINOR,CODE_SMELL,OPEN
315ae1fb-2f81-4b8e-9251-9a40def2877c,ditto:ui/modules/environments/authorization.ts,ui/modules/environments/authorization.ts,156,This assertion is unnecessary since it does not change the type of the expression.,MINOR,CODE_SMELL,OPEN
924094fa-a261-4e86-ae27-d521dfc17f4b,ditto:ui/modules/environments/authorization.ts,ui/modules/environments/authorization.ts,208,"Prefer using nullish coalescing operator (`??=`) instead of an assignment expression, as it is simpler to read.",MINOR,CODE_SMELL,OPEN
2a275c47-d5c8-4f8e-8836-adb602310e93,ditto:ui/modules/things/fields.ts,ui/modules/things/fields.ts,81,Remove this commented out code.,MAJOR,CODE_SMELL,OPEN
48c99ca3-8818-4880-a79f-c0b165c16359,ditto:ui/modules/things/thingsSSE.ts,ui/modules/things/thingsSSE.ts,46,Remove this commented out code.,MAJOR,CODE_SMELL,OPEN
5a068da2-d8b7-42d9-b0fd-28b3c538a3b1,ditto:ui/modules/things/thingsSSE.ts,ui/modules/things/thingsSSE.ts,57,Remove this commented out code.,MAJOR,CODE_SMELL,OPEN
70dda4cf-7912-429b-90f2-dd519ab00630,ditto:ui/modules/things/thingsSSE.ts,ui/modules/things/thingsSSE.ts,68,Remove this commented out code.,MAJOR,CODE_SMELL,OPEN
4eebd9ad-e884-45d1-bedb-7512f6a146cc,ditto:ui/modules/utils.ts,ui/modules/utils.ts,326,"Provide multiple methods instead of using ""withMilliseconds"" to determine which action to take.",MAJOR,CODE_SMELL,OPEN
